"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120"
"1",-0.0542813682557652,0.0496513375144363,0.035080351574554,-0.0749762164742812,0.0389110676404034,-0.0428408503763744,-0.0302998228525672,-0.0142094698741921,-0.0724240636830927,-0.0221434596491178,-0.0363705465159883,0.0330864853364343,-0.016396635583363,0.0656290417253549,0.104994429485887,-0.036427943997686,0.0284100389662964,-0.0145288001382811,-0.0633045847716171,0.033945839353066,0.10979692842367,-0.0441095323913009,0.00575053979237974,-0.0776978624166024,-0.0319437033923768,0.0242252411654782,0.0257997248207658,-0.010907794511471,-0.0597476652046137,-0.0211704253855291,-0.0408338632099533,-0.0314243366674691,0.0706330317595147,-0.020549922026856,0.0459040121399705,0.00479129484513451,-0.0146406911813821,0.0176262682164145,0.149796871277446,0.100053298463377,-0.0964426866011189,0.0224559524041856,0.0389891438520975,0.0908165426371793,-0.0822529429435478,-0.0589880272051478,-0.012138614062877,0.065112301511859,0.00336376075072496,0.0658662099541465,-0.0273747097566732,-0.0305769449840483,-0.0224062441589345,0.129104264143975,0.00660688085781642,-0.00931644350294261,-0.0798206570524012,-0.00168346061529883,0.016916044698974,-0.1205901316645,-0.0296635139527507,-0.0374957293731377,0.0329575122414446,-0.0403146085279995,-0.0267669404117454,-0.03558635073484,0.0447027800496986,-0.023569314922789,0.00510675077516639,-0.0565332124632842,-0.067859203652335,-0.0261218050375347,-0.0183276803905747,-0.00285334904093518,-0.0869451898830374,0.0536713658131401,0.0423581206940262,-0.00587736074858782,-0.00550436673962373,-0.0665791432103827,-0.0380819460679412,-0.0388079597309221,-0.00725634999533846,0.0860338471411693,-0.0400383440525312,-0.00675435344143417,-0.0444558937841217,-0.00201528057346645,-0.0164331114946607,0.0329240895403574,0.00740313127016659,0.121857794597135,0.086544800109879,0.000677032460464526,-0.191282175914124,0.093004528695168,-0.0877117798162328,0.0176027241726049,-0.0326425745082386,-0.0592597572485696,-0.00777307783428083,0.0170373076049627,-0.00305542353730824,-0.0514707555332281,-0.00830564316781995,0.0193928186510881,0.0546172086266406,-0.0362576995512197,-0.0664873393764654,-0.0217699454167966,0.00689858942469909,0.0779099207873396,-0.00673149357424939,-0.0184031255864274,0.0390712594370278,-0.0791695076266406,-0.00477485233157774,-0.0827943220280483,0.068602030606542,-0.0061121000233204
"2",0.0683951940504547,0.0118042296730106,0.0312855547606669,-0.0418377699337852,0.0533339483150023,0.00407255353126815,0.0868122309685839,0.0401589251273955,-0.0874886809872193,0.0549658854446814,0.0573018307085759,0.0184485849984949,-0.00651615913738404,0.0386617573782142,0.0377136732731136,-0.0448256315085546,-0.0282481983430984,-0.0240766960135209,-0.0354595698939294,0.111366739108768,-0.0469277833840337,-0.0595331312740898,0.052763649481525,0.0056867203365063,0.0234082878144986,0.0156427590026452,-0.0395147224988213,0.0289675238890035,-0.00885547905147397,-0.0949973143298654,0.102022360702451,0.0181265067169787,0.0357163767763726,0.059639558788227,-0.0179432735914205,0.00575248827499409,0.0659764723841354,0.0228928703552523,0.00940987085263899,0.0160769236077437,0.0242354812186383,-0.0367454345245268,0.0249148810702186,0.0122741518812903,0.0551939776092864,0.0699382946493005,-0.0358630622031147,-0.00531851016837884,-0.00111860919989117,-0.0163450707574002,0.107411042511855,0.0327387400835799,-0.0898650853960747,0.0547513747118325,0.0666412243469401,0.0576774052749323,-0.0114639273796179,0.031750472948767,-0.0436478578091244,-0.0715318200999892,-0.00377104421961619,-0.100394018154079,0.0417121564363015,-0.0184481003099323,0.0172761051843905,0.0240588316969393,-0.00239507308426932,0.037479776944469,0.000789115265415988,-0.0456242358586819,-0.0148363435909628,0.112639490215032,0.0428206385753043,0.0931724031935315,-0.064842304162613,-0.00393742075038467,-0.025177136592723,0.0207611857403434,0.067317414704453,0.0577215970985082,0.0582353019650742,0.00412432738327201,0.0265308141947025,0.0683691524526509,-0.0510098190874844,0.0235977020095794,-0.0574784201744592,0.0545267030030622,0.0281024216894146,0.00917935204968312,-0.106587198608256,0.0523325378719184,-0.0529534121050515,0.0491672945238426,0.0724123402315994,-0.0985718575765197,-0.0129860706142246,-0.0235808538513639,0.0113134953329454,0.0551385948197172,0.088927927902271,0.0847690308297182,-0.0309030097403451,-0.0236515647277525,-0.0391971214615631,0.0310126044582894,0.0522869106078567,-0.00456585317324995,0.028339644882587,0.0150337467790475,-0.00287442748946098,-0.119728194934513,0.049613210343363,0.080321387368565,-0.0363128598190972,0.0737889509626873,0.0616054011776442,-0.027290242037442,-0.0245564599973828,0.12946376560354
"3",0.0190799508710253,0.050495555848936,0.133228843721624,-0.0349505994710613,0.0262946584930192,0.0197180099199503,0.00121169910798285,-0.0490175806824574,0.00769141211742617,-0.0056768699646834,-0.0414977631442032,-0.0614445863118664,-0.0425815053019469,-0.0300251490819481,-0.0961551405816768,0.040587971700489,-0.0208887051203638,-0.042421985862834,-0.0638602701629895,-0.0401280888415722,-0.0492112786232392,0.0126089234646575,-0.0816681200644238,0.0356195149430595,-0.0283459128777583,0.00994487576633026,0.000173249091235938,0.0205538065406896,-0.0848157746141825,0.00125443493791493,-0.017721935127085,-0.0243282735081682,-0.0251058301366808,0.00503397716601864,0.0304557082155508,0.00566567242113421,-0.0288712893750195,0.00217874627301441,0.0257010327427241,0.0187768911165369,-0.0525555747311521,0.0144152292299193,-0.00812152231459162,0.0908544678645907,0.053117132045845,-0.0774853105841204,0.00445251340188339,-0.0267955832488357,-0.00331518500394178,0.0347019639644036,-0.00745135713689231,0.0661131279159143,-0.00332917373268772,-0.141096753206439,0.0726413910166749,-0.0247860348210082,0.0043118983645243,0.02826376777015,0.0700986076087092,0.0357819819582986,-0.0454550485469398,-0.0603114202216087,-0.000398808582476139,-0.0288741204143458,-0.0323902255105075,0.00588266931038042,-0.00136187661825741,-0.0532372785991108,0.00729083997856823,-0.00857832075811554,0.0282569993957797,-0.011539685683945,-0.00820779160104703,0.0266096645335031,0.0915896130953831,0.101242038015363,0.0415539080830342,-0.0352031987965247,-0.0654325783842901,0.00780877019856244,0.0282512826947503,-0.0014438688047103,0.00300719853889974,-0.1215846599039,0.0187460648083764,0.00629195256736213,0.0277954345852299,-0.0642649816448065,-0.0924365040089681,0.00253020885847462,-0.0163574298484243,-0.0023957860440641,-0.0200510765762668,-0.0242243755343821,0.011945606799479,0.0153024413292935,0.0702590004644567,-0.0193196809152329,-0.0164371987796885,0.0230763494716224,0.0501785001226122,-0.0851003461286518,0.00483968436903286,-0.0202683554013037,0.053706764392691,0.0505661310254737,-0.0744005875852897,-0.00171116544808897,-0.0876255923023627,-0.0566847160325693,0.05054980219065,-0.00697359945823683,0.0500787191596253,0.0578414302278617,-0.018236846904705,-0.130586703567576,0.0583472947296197,-0.0204425825449841,0.107625278485857,0.0412306474905431
"4",0.0268944097929993,0.000110040892186756,0.090567105149025,0.0868817276303022,0.0629135476070957,-0.0134863725318006,-0.00498440096288916,0.0233247484651713,0.112260326458794,-0.0337271629669667,0.0164163798944025,0.00947798772911965,0.0453785234311369,0.007260451262724,0.0423147303661878,-0.0610944835072354,0.0662338925771194,-0.073679013508804,-0.0116240150711353,-0.0543661140497219,-0.0347430754587168,0.00292104335975451,-0.082148198344286,0.022760065632926,0.0267307176889195,-0.0487673372565443,0.00591087021880496,-0.00191271010048367,-0.053376280805715,0.00271464835633919,-0.0360884955311853,-0.0205703893728776,0.0270743176027722,0.0353597214395145,0.0981918734154967,0.0100859004588071,0.0593751162364929,0.0143058582198347,0.037723937810747,-0.0127034777801995,-0.0622962536695647,-0.0143150332850213,0.0720065659998717,0.0666697354514737,0.0111730779863805,-0.0418105281801711,-0.0994801227653851,0.00225262740969472,-0.0317656173967308,0.0185715234705265,0.0025197116787291,0.0586290576085279,-0.00134861463372852,0.0236375832147739,-0.0487983624569524,-0.0372339645404547,0.0322842999483643,0.0332682863369185,0.0721534169721859,-0.0127345848893281,0.0492479841861301,-0.0560197755574848,0.024987125885397,-0.0222631514612235,-0.0214873318279566,-0.0310779467956045,0.0350566220752244,-0.0145959167774906,-0.0756982613544341,0.0806879852685281,0.0280952290035428,0.119344882593566,0.078264661295009,0.0633486375852919,0.0311024277041798,-0.069397470074505,-0.0741864197613648,-0.00371718255810621,-0.0412911981087837,0.0827172682202571,-0.0458286359000799,-0.0655445909883143,0.015164286766587,0.00780117921459411,-0.00476338129111412,0.0260801052814148,-0.0134721481349024,-0.117797554745639,0.0644045671837976,-0.031309617735534,-0.0280654064558532,-0.00866702185363122,-0.00936893046821848,-0.0374732691973585,-0.116817170672071,0.13282559216792,-0.372073148419644,0.00516273420486026,-0.237064765892268,0.125377680429797,-0.0506364022543953,-0.164850686037128,0.080448986078625,-0.0471167189031551,-0.0140974107957185,-0.0156925604250358,-0.0173763777271318,0.0174750573030288,0.0561357399014028,-0.0444293129275708,-0.0449148154599719,0.0101269526897618,0.0231988902971217,0.0287746606448548,0.0244870385253845,-0.00357299470628699,0.0261212338912069,0.514271996961334,-0.384572095930839,-0.18087395539549
"5",0.0139677811650076,-0.045953679627626,0.0108222153565025,-0.0203033110512597,0.0854767261473209,-0.00665133249080709,0.0937539183548834,-0.0683374341378215,0.0117060704411613,-0.0536860754029006,0.0212832573017247,0.0361605051493664,0.0968502852018035,0.117904727735236,-0.0046070736086256,-0.0124465932720345,0.0163811377402286,0.0248797526398278,-0.0188737590342631,-0.0663194598225456,-0.00554971046259136,0.0687290587068608,-0.0334820418270631,-0.0538990870747439,0.0505541472587948,-0.0949551790135379,0.0171015946047038,0.0676441571689251,0.0261582415829699,-0.0207398341652429,-0.0568950453305355,0.084795252615178,0.0753736558261669,-0.0848520368405605,0.0101352414591501,-0.0816150568495157,-0.0415777171514612,0.000832684288082987,0.0511305007807305,-0.0793048020431012,0.0285513454040785,-0.0505889484575573,-0.028686096061797,-0.00481478350362038,0.082707740417506,-0.0970897128538692,0.0332281288798909,-0.0432547949302552,-0.0227422576422009,0.0423950114260059,0.0309057390912892,-0.102512742703019,-0.0368215734529143,0.0257054618715193,0.0523920876161769,-0.0561078022836807,-0.0197746870151091,0.0381679602335695,-0.0609009748189597,-0.0168262480440435,0.0814125060957579,0.0176569914837312,0.0099579379493687,-0.0644792185972642,0.0153556959437213,0.0337766388600948,0.073858025284761,0.0975454763532447,0.0161098070849967,0.0134519546633661,0.0967633695281797,-0.00443505652061742,0.0769832216577491,0.0473413881735961,-0.0166242426347003,0.0290208327547702,-0.0735996925520093,-0.0931567707475511,-0.087803149375499,-0.0298162987520161,0.0311827335058193,0.00860815435618338,-0.096281958037062,0.0387784560399774,-0.0620703452909081,0.0155796368398688,-0.0521605965173531,0.0305953183303788,0.0152972524207689,-0.00580903135505182,-0.100305322174688,0.0892265345146972,-0.0222326402144716,-0.0451883947440237,-0.0804739703446064,0.111972384220389,0.760961635459022,0.0376955504469612,-0.146869886671396,0.0493267632368785,0.00673512196833489,-0.00809058034735831,0.0142270519742362,-0.0251867198780944,-0.00111914451607011,-0.0148787164045881,0.0249410670236044,-0.00716468439762105,-0.0242091405922551,0.0170976289935883,0.000690666872362695,0.00443599197527412,0.00376308176369807,0.0133006349179326,0.00739333165132932,0.00592714997861275,-0.00334246418258621,0.156389770776147,-0.22176696264952,-0.0906546091037816
"6",0.0736150774994832,-0.0460712777706412,0.0224712202051775,0.00464872116629513,-0.0223502570675501,0.00370103818048928,-0.096695944768756,-0.0211552561076509,0.0464923102381651,-0.00127248380773747,-0.0701442292639036,0.047190634306417,-0.043070645926264,0.0141163198670833,0.0260524106257307,-0.0298961724059827,-0.058654826609557,0.021986890685842,0.091580612268526,0.0678689031752307,-0.00784436488798697,0.0623357171307086,-0.102209884494747,-0.101697231669697,0.00456071618718336,0.0285118738971073,-0.0688464856599065,0.0258444987905526,0.0979338043878227,0.0626092237158086,-0.0201522740721316,0.0228043569512335,0.0460034898703286,0.0103320824185063,-0.0294986618261747,0.0351296841845892,0.0701915281340338,0.0437473845584951,0.0100335869006798,-0.0752057414677987,-0.0223835326348769,-0.0565303603138828,-0.0221695598000758,-0.0178355828640044,0.0482885683049415,0.0332822437419534,-0.00186471264164134,0.0704857581929088,0.0268642684992119,0.0139557096476899,0.0226164691813346,-0.0137129996439144,-0.00913939618647417,-0.0577105717127892,-0.0103180905135736,0.0233792118035519,0.0920502258680682,0.0608308825229523,-0.0618385716910109,0.0369188926830518,0.00769509692312689,-0.0207499110711366,-0.08079793371488,-0.00137700106913673,0.0100437496471334,0.0305118370030307,0.0420168035970767,0.00327863298392048,0.0341742121944419,-0.0149646579271295,0.0461409857865468,0.0509906184533837,-0.0212292655109978,0.0292735282974136,-0.0419857719948798,0.0218697103639691,-0.0453450918095043,-0.0271179537692055,-0.0750648090662055,-0.0197230853091817,0.0245830156755508,-0.113062520324505,-0.0103426266302901,0.00511395327443097,0.100882105518993,0.119587505921693,0.0104002868532979,0.0598867677265983,0.0302239409293695,0.00564227730102473,-0.00512081472578775,0.075811824876076,-0.103266072520103,-0.0611405687886472,-0.089596261565555,0.0264255789561376,-0.0394353176885336,-0.0337776887263938,0.0148664182647591,0.0206028101276374,-0.0160842824069818,-0.0500353884307274,0.0605987285467296,-0.0132374747394198,-0.00712990363148806,0.038570284021387,-0.00566924697483687,-0.0622784910772842,-0.0305571942454988,0.0150488257956623,0.0145634789447315,-0.192587433782386,0.0690251916773081,0.0385921497458567,0.0482739722351376,-0.0358141608704998,-0.00784393144437372,-0.0554738407447937,0.0228120471190001,0.064528731064078
"7",7.34617502209293e-05,0.0538528826152754,0.0910105969297402,-0.0185062650539785,-0.0641062873387199,0.0140051956154193,0.0735538610201689,0.00227327815449977,-0.0417971054887409,0.0191627397692748,-0.0923361869382776,0.0280400502502123,0.0219202147715851,-0.000327216328176559,0.045299464846874,-0.053848557035585,0.0606790672984814,-0.0549771827722941,-0.0963044107653858,-0.0562875654380466,0.00472548078794774,-0.00564520181458196,0.0553596710471693,-0.0266641776539252,0.0946514532990976,0.0202230945116041,0.00936059249336002,0.0831840351322583,-0.0478851859409667,-0.0642480195983717,0.0161490339732854,0.084225714001613,-0.0092628770467192,0.110267354479751,-0.0143141651444814,0.0739919883923247,0.0548399638009998,0.0330494237798299,-0.017528823392659,-0.00131389125152217,0.0471760149133411,-0.00667399204642245,0.0647317750516043,-0.0158153621884024,0.071087793363429,-0.0660806817016781,-0.0763361174644331,-0.00322326463422877,-0.00988996305301365,-0.080349195622105,0.0608574403778598,0.0441904783272912,0.0539867287447083,0.00172992644221192,-0.0754293237499654,0.108232175783432,-0.00524840087993313,0.0132708978030773,-0.0914320050458786,0.0460214708585783,-0.0744032319691992,0.0101262852578018,-0.030202896462593,0.00947494440514251,-0.00797302202808398,-0.0013838533669759,0.00681296418995187,0.0105751112245344,-0.00781072648438808,0.0265327765042776,0.0331293766978693,-0.030912855332959,-0.0456497328980253,-0.0338393715337489,0.00834925119736427,-0.00928602772311935,-0.0290777766005113,-0.0731300030376458,0.0115403428792187,0.00643356900624083,0.0139684239009637,-0.00905869340809402,-0.0245278810436408,0.0111274709069943,0.0759076311908215,-0.0247806253053217,0.00407248808056361,-0.0446797932286716,-0.0241319702350473,0.0138701558434327,0.043993420925495,-0.111988692258519,0.0610295709083586,0.0114005300916734,-0.0919907332392787,-0.00527767048208044,0.0280570807293263,-0.120210598437212,-0.0124661742459981,-0.0312989064561232,-0.02142219904372,-0.014203608897725,-0.094602821433914,-0.0694528914241389,0.0574715877677724,0.010059185589119,-0.0263199136678646,0.0285749453177887,-0.04576454039642,-0.0287607446815334,0.0688600455684456,-0.0169673383262414,-0.0263794041855242,-0.0430834496186765,-0.0143360520974745,-0.146959588117211,0.0377970873881855,0.0267557705067105,-0.00941588519404911,0.0463871486434654
"8",-0.043951867390914,-0.074038524844692,-0.000991629496507047,-0.053294565857946,-0.0503701464223826,-0.0851728498248621,0.0431818684878412,-0.00180398810114433,0.0602814936051529,-0.00317264971389397,0.0268628159670283,0.051623725084523,-0.100685166468431,0.0145890987407923,-0.0178141586135182,-0.0132413917583794,0.00604714013140429,-0.083845382149186,-0.00815765208391206,-0.0073684030428928,-0.0617410522363549,0.0758898808677398,0.0355409692207206,-0.0192791150000236,0.0545767152559777,-0.0440266720800546,-0.0638326179573617,0.0683856262479221,-0.0610296259616295,-0.0768310445876744,-0.0374234582128172,0.0441688713124719,-0.0849042188808118,0.0910920878790763,-0.0133835249998158,0.0376989648256386,-0.00683842466333074,0.0136529189671439,-0.0641980414693605,-0.0375170296312051,0.00580963654394744,-0.0648477168692007,-0.0620335109165748,0.0182310305926453,0.0217998372106951,0.105069704761081,-0.0273097479749937,-0.0388500016918644,-0.00604869833609158,-0.0156500836524576,0.0586225689295324,-0.00708406500455864,0.0101321900635291,-0.0276343681499424,-0.00921872567130663,0.0808978282332626,0.0315201872051002,0.029654570659429,0.0594934902181344,0.0135348770626033,-0.068978388969981,-0.00951803878700706,0.0216071257765936,0.0952867835055889,-0.0340531053854322,-0.0500081438464154,-0.0168277208102068,-0.0433227594969217,0.0106648245154129,-0.120486069826907,0.0140171051801154,0.0428794880885082,-0.0196512136049402,0.016437914857665,-0.0100763848017225,0.055001651775326,-0.053905238265447,-0.0526298749419007,0.0171518353074097,-0.0435684705577198,-0.0980477279318993,0.0893639439069332,-0.0663658356593283,-0.0268621670669352,-0.0509094681958354,-0.105118332662592,-0.127461619973193,0.046837755168692,-0.0825372999739266,-0.0305413837854449,0.0701647252844497,-0.0176995840359694,0.0082919693116508,0.0559741398765063,-0.0694903604009032,0.0797932168227435,-0.000157909649017387,0.0135407330230766,0.00639057805361658,0.0263468574109319,0.0507826059258881,-0.0507936134451207,-0.0548743529140545,-0.0635587613650708,-0.018035680423092,0.0217692943497609,0.0204878995691184,-0.0913654078687005,-0.00326877655983012,-0.0706416745849289,0.00374549848872281,0.0430508995248014,-0.0631923574331323,-0.0676507346600038,-0.0156727024447678,-0.0308108999009934,-0.0244127160350054,-0.0221243566059268,0.0151965325060049,-0.0685682832829008
"9",-0.0126069251161207,0.00176451724535265,-0.0690198843947227,0.0734784277546142,0.0880065810132968,0.0271287888689068,-0.0957319005592504,0.0240506004614367,0.0151887654653095,0.0551164047127973,-0.0632166156190234,-0.0558303047987468,-0.0349732507744143,-0.000809245206830581,-0.0807491843816153,-0.0639814052053134,-0.00222171935165227,-0.00287984559411566,0.0247364918637754,-0.00183226455171588,-0.00234511658856533,-0.00852840726234355,-0.0481997809889594,0.00400334085126791,-0.0397746891613932,0.107319384971942,0.0596351941080673,0.011319527927789,-0.0692705652764029,0.000166693938436623,-0.0112863311546382,0.0723096884355765,-0.00652518693293959,0.0126985736829849,0.0683209648445487,0.033987526479534,0.0315696343696684,-0.0282198002834812,0.0157329307780456,-0.0117717057125533,0.0944665577328124,0.0943297369937732,0.0120460441306473,0.0561459608934291,-0.0312618692075138,0.149912125957143,0.0704255585904267,-0.00218404514802173,0.0114976755758539,0.0315202557432903,0.0417792580670548,-0.0613857025371304,-0.0644999399320433,0.0366887127191848,0.0918609797958267,0.0183314994045275,0.0209055938787648,-0.0394954868034523,-0.0114995818079978,-0.0691698524805822,-0.0513413557019341,0.0181433022513741,-0.087355399854554,-0.0438492782471151,0.13838272521482,-0.0210598069928455,-0.025993669149607,0.000319825568782703,-0.00510944838375132,0.0330717284848591,0.07797119583317,0.0221320326830031,0.0171930177899751,0.0103093542824311,-0.00849860962460729,0.0300069583540748,-0.122999976815816,-0.0725390634092564,-0.0539898342703828,0.0481721689676155,0.0222834676193729,0.0459003874852369,-0.0379742479769298,0.0257215298410684,0.0519159729239751,-0.031729976839142,0.0836905645233861,0.0379496588094183,-0.0777206613254529,0.0204787682532043,-0.00362641873178776,0.0892519647903184,0.0868267417959384,-0.0219073764346219,0.10888345818918,0.0181298964590202,-0.0132636983797048,-0.126589951878083,-0.0219515489890184,-0.0150892504205637,0.00472995641670318,0.0220067038463334,-0.0499054464569102,-0.0430006832284029,0.0621043529807421,-0.067416423258092,-0.0449959543668123,0.00767345425514135,0.068562341192853,-0.0241948969226203,-0.0107486944153828,0.0143383397067955,0.0485096476793883,0.0974052227096984,-0.0222493396411376,-0.00969618286195576,0.0204389589117553,-0.0543070418534987,-0.0766832003576565,-0.0530008308254923
"10",0.0625947938383936,-0.0210061870197099,-0.08429692417569,-0.00726578987733194,-0.0705011780569167,-0.010845439476488,0.0172820159676768,-0.043204129720707,0.00317821294229191,-0.00171995520423257,-0.0508681147745505,0.11929884753725,0.0397329571118605,-0.059677371151517,-0.00484519821657082,-0.0528125318534274,0.022594442192994,0.0126294909825773,-0.0201044661110168,0.0204049006738835,0.068620961832286,0.0203009487315434,-0.028561422560242,0.0833770327271159,-0.08175077749556,-0.0289987779438829,0.0592133504420272,-0.05269790433644,-0.036922980269247,-0.019763355272477,0.033214041793085,0.0538732774420677,0.0437535562693392,-0.0022692141028559,0.0213931509321388,0.0688840673988557,-0.0385181885898937,0.0311553394543675,0.0255730284161689,-0.0157085390248461,-0.0590188783992221,0.0405824856453158,-0.0704321038831005,0.0212885411395149,-0.0148753574224818,0.0192037670938451,0.105143198737662,-0.0499973095386999,0.0386482944448623,-0.0922110377289438,-0.00591153183596444,-0.00165140490858769,0.0566634623003531,0.0631773643081569,-0.0167614832630475,-0.0114724488823081,-0.0741349570141015,0.112893563785186,0.0300960124383609,-0.0430948264210183,-0.0922090758490115,0.0729434348122605,0.105844691107181,-0.0179209410527951,-0.043481521481379,-0.0725323365364872,0.0645944920390357,0.0593883129601495,-0.0926125627718838,0.00724747852294117,-0.0327561534311079,-0.000456082266357709,-0.0616939477135822,0.00320412703517941,-0.0835030700019215,-0.0525748092852656,-0.0285202665076318,-0.0315678225006659,0.0546870029431531,-0.0219172878347251,0.128930431287105,-0.0244253010465669,-0.0260971556580598,-0.0230591982858162,-0.0602303974198141,0.0101245568216679,-0.0186777682486583,-0.0103298975009902,-0.0366685674420942,-0.0086075776618773,-0.0247083483212908,0.0195129285468803,-0.0343748744518957,0.0672617809419596,-0.0539022035906871,-0.105819851647315,-0.00330545494863169,-0.263578438908896,-0.403174950563946,-0.180373999777439,0.432350510264112,-0.0630287577422372,0.0780068632480152,0.0466477083944004,0.203837747510632,0.219714934445368,-0.0973417530675567,-0.0296400976349633,-0.00299826666282254,0.0954588893872393,0.102495223959146,-0.071111845543532,-0.00168038805880122,-0.130878232215148,-0.0206439905367775,0.0605858193025674,0.0388446691690996,0.165606525178092,0.188545157073156,0.166587348657543
