row_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
11,0.04900194144854689,0.3174102666846068,-3.067718830721892,-1.0154696256838442,3.7261895653470116,-4.192358915297165,-2.1181453579656635,-1.477909301528776,-14.737668910882288,-3.1871251704238457,-0.07097076460828271,-3.103052556799968,1.7262451117235826,3.1230697773667595,2.788759066712438,2.058141097986166,-2.0306766931030196,-2.6425540620119663,1.4625701622883762,-1.6269063557345118,1.8964484990122348,-0.21920209124487183,0.5087967920659144,0.5382333525667617,-0.7421231733295075,-3.0234211984896153,2.7242373814127125,-0.23054880505341127,1.6985794854198633,0.6174193243684863,-0.7668173798267076,-0.8502911495273889,-1.1435199809897323,-0.737538868030189,-0.1167476268251812,1.0274368945504282,0.5856905062419941,0.6242041582752023,1.6697793139816606,-0.5943445826746663,-0.7767430248429239,-0.9013015414487355,0.4046750817400953,0.28617267913831074,0.31835280448126796,-0.14706509883982666,0.06514061703264554,0.5287002286605953,0.5010808405471195,-0.4352965053368684,-0.08793032990105601,0.5384493251712983,-0.03251193559389844,0.2314274875651953,0.0407889614503213,0.07057579318920142,-0.21074706741816454,-0.023146036323646733,0.2388531163815146,0.24126094495256895
12,8.207319506403623,-5.15376106754441,-1.289936021983629,-4.163625557647835,5.139461401095317,3.4894164968045924,5.915072218059772,-2.2345244575269603,2.0888531183369996,4.299392353534323,-3.41613191962365,6.920406883134744,-0.24553825659324868,-5.383338727998678,-5.888735884809393,2.611175053595418,-5.453014227253224,1.5731493039547637,2.465044766016315,1.0210801487968004,2.5726293826540534,5.055983192264491,2.9393200051438075,2.207364072362636,-0.29923022310897196,-2.996574802560948,0.0534809062821541,-3.1200709584791304,-1.3499027652759445,-3.4666456645841155,-0.9336486511237235,-1.2194227195373457,-0.4747188011144574,3.218969880044743,1.9230371866466314,3.651030115366287,0.14569231779724298,-0.2148114011165999,0.21534310685732702,-2.7387907989341183,-3.7903335009496626,-1.1109585081235753,-1.8197142862227143,4.298333924881917,-0.7846561828700213,-0.6716021743095932,0.3958412857987712,1.5885673171180625,-1.1843805123953357,0.9342129029048479,0.2500334418150161,-1.4013447118796396,-0.6531579604510902,-0.11696018597883334,0.8636196148064921,-0.0702259204046302,-0.19994702250417762,-0.537757749242623,-0.57288522301581,-0.09699100770546364
13,7.6934051115365,1.6121321264102095,2.5857470052059575,10.550443461259283,-3.7020089889066474,3.8622919763187573,3.660615741397459,5.188790964252841,-4.343392479042634,6.816995203463803,-4.107823360398913,-2.4993179098086555,3.0345629217545924,6.1843497780379515,-5.058949616487869,-2.570888899388566,-1.6574823248686912,0.1871855076274791,3.0254999084903815,-0.5040361462279811,0.3243938486025001,-1.309290614932568,1.3850074591791048,-0.9513342044948111,-1.8033144382235533,-0.7582000893508208,-0.8069111935624418,1.3941477209694784,1.1727769101657977,-0.13221863040479995,-0.9539624920215567,-1.2840207719929375,0.660732654696526,0.9525909523257865,1.4723252953926385,-1.5953085731537766,-0.41466364012130075,-0.4430804639043544,-0.8626824653530939,0.2507528802635824,-0.7092872503575192,0.23933831611697054,-0.05828795901510263,-0.8411801337578162,0.1583569849093336,0.08653012113567907,0.20282937475390805,-0.8229199246261839,-0.154006292322693,-0.05194910648193367,0.3925861387399138,-0.37962027911337276,-0.20354047659727795,0.11343167416537485,0.09476442185192079,0.043579483542517325,0.383113652154635,0.09935193238935583,-0.25094408977473126,-0.048391789639495024
14,-0.18295264555028545,0.05834027894905644,1.8890334823016375,-4.170690081338429,7.381041351391904,4.377885610451673,-2.7384445060324425,-4.924223859218311,-3.2938392241522694,4.5326094606137435,-0.9054975159719916,-2.0564050993122285,1.8235309292238946,-1.3589944258742497,2.244336191154498,-0.8580844843417451,1.8678655543206504,-2.4281544341393495,-4.252757414138418,-0.10487879442364711,-3.5987358944800083,1.7791509870398252,0.9572050578991075,-0.07267737816782197,-2.360649708225341,1.7678925615591818,5.936378618673449,2.7216235493681156,-3.080826698772716,-0.8946190939863532,-0.050650743479990656,-2.5119114202439827,2.182382128349273,-1.5713097853923688,0.07765938966319148,0.4756399901012942,-0.6213054954088687,-0.6004328553513095,-1.4985863435291031,-1.598084482594879,1.139377580645605,0.006359832918188962,-1.4639268123803657,-2.8064208736707235,-0.6235454642107635,1.8889432605635494,-1.8720394356006032,0.3758180534986451,-0.05292625850936002,0.9238859791943294,1.8029054533115805,-2.516811906008576,-1.5928286507170435,0.05745905134524772,0.44192164413264534,-0.608879424034707,-1.4627917708205438,-1.3447155385309983,0.5922802955532309,0.6103807522756537
15,12.644773290898108,-3.2412116573491487,2.5985407164205636,-1.7718194449634408,9.296990708626947,-3.305760219438686,-4.5344943362896695,-1.1013325609150784,-1.4425007784765775,7.611884018437843,-2.772441914754195,2.531845956532874,-3.667757678359102,3.3191630505795957,3.555551106148205,-1.9445254290238831,-4.3308006179062355,0.8366225595340511,2.0708570856814186,1.1735359935827085,-1.4366799322614634,-0.1781760109524901,-1.1099150372266366,0.7387161737866084,5.541293330639076,3.881115428710323,0.48404551886188196,2.6333887146275554,-1.6146759368614136,-0.4499653386320445,0.21419022936683232,2.229169086352383,-1.4380440306078928,-2.076933672414297,1.5904879466892827,1.4188487068098135,-0.7389680722084423,0.020063106971984383,1.0345683148092255,0.21866791271594568,1.2035074622483937,-1.2728330924636784,0.5953479987135181,-0.5360628980360735,-0.2840491248681547,-1.0978638599593515,0.7181746444592668,0.6282741632629764,-0.6663419786449054,0.4185840505307123,0.38503435494422605,-1.1566440166064433,0.18408460720996797,0.36811805462693287,-0.20346494942188711,0.02741440769602314,0.3170122444375669,-1.1603926475712583,-0.39158949644525226,-0.5776996655052283
16,5.938279495524438,-3.0846981299658447,13.299582056068596,-6.3927908439502055,-8.216514112691584,-7.34583601279511,-4.30800678280174,-0.19010260308485172,-2.663223501712881,0.7862872509295386,-0.18275885066186726,-1.837999243996276,-1.8007203418569842,-5.0132198335763,-1.763012376380518,-5.997957628930953,0.3707988842488874,1.3834553782756676,-2.152829459386572,-0.3123686132809298,0.5616100381075052,0.032904393221541546,0.9229580189983752,-1.868028893232181,-3.0079147231505825,-0.09129295787716124,-0.5062043491332405,-0.4442778168216437,0.6950103858847372,1.3061370564489556,0.7192446285818564,-0.4506630117166902,-1.4982646894294984,0.7659628321304066,0.09525747331234215,1.0383170263744872,-0.7712493988422835,0.2105268360125382,0.17924170558050764,0.6635745588885942,0.9936678887579888,-0.41516244346565095,0.15068970813424526,0.7277555056350361,0.1743748557554024,-0.2937159790257644,1.009477514245301,0.15357612385463476,-0.17540028971907728,0.2553387848998515,-0.2285558944550447,-1.0481171763250365,-0.08459633089961209,-0.0968114345987891,-0.46036841143997403,0.1290467600175504,-0.2518364063918115,-0.02094438871022036,-0.43958073905153905,-0.4058299542566895
17,1.6966714418310875,-5.5265224367083,0.8335002924141439,2.403486675664875,-0.2253989956884635,-2.5463806661078827,6.063792191467892,-5.1245344384051235,0.4693434003192572,-1.521585509638124,3.7973392615003005,-2.2799360225129455,-1.9174339793576771,2.551038379493744,0.7541776081497424,0.31280804631065307,-0.9720133884624937,-0.046962868420955844,-3.7256251335744066,0.5824854268341839,3.811761429205324,1.0130985911383974,-3.4618372450200785,-1.6376051561009597,0.7971186102014756,-2.7303371135731136,1.6955689141230015,-2.0262824789343012,-5.463654791139547,-0.9573860529994711,-2.919994298020156,-3.1570807491653583,-0.8329638685496294,1.1795720104967686,1.6273040529466738,-0.8300483990964909,-1.6340266378788264,1.6310253535738408,-3.5307928797424317,-0.5300286135527749,1.4383056660740055,3.7003913388333265,1.7539750100105744,1.0620352191184372,-2.7151198462340274,0.42064897834592224,-0.46655586302272645,1.1040057661076939,2.359318336434792,1.9268215539190618,-0.5034033622826575,1.530169788015503,-0.3165336922097834,-0.9088872615418825,-0.516557464240154,0.41033568580245494,0.6209172481940972,-0.34959329771107056,-1.3560027270554833,1.5591703906351349
18,-5.734742881902791,-4.363755249397521,-3.333681772678891,-2.6673987052567276,2.721372892091607,3.7627735769171977,1.2240907848173987,5.513092098488554,-0.45500881197552673,0.42036045522217974,-3.3413439895119894,-1.3594375077959717,-1.4703647994936686,2.837449018986782,2.813467232128174,-3.533270874960773,0.7251424944133692,2.8468335046524804,-1.6362070046847499,2.096289341510033,1.7167380587642673,1.7273282147424918,2.0049943550506373,1.9498729791340896,0.5912941587894358,-2.0715682983949897,-2.4770636334560754,0.42345138249396624,3.9027102128363804,1.665361189742923,2.2426381545319902,1.132793220576629,2.2131209342443823,-2.104281397660645,1.011230372490763,1.2956703718874432,0.5142879638197635,-2.2213518402172547,-0.3387001579396435,-1.5486289825278636,0.3455027538189571,1.4657444818723553,1.6228049835443523,1.0703719094760031,-1.4385776306130484,1.1380160091366585,0.07248843669208199,-0.21991879858422772,0.3260511115463871,0.7536177165394174,-0.4166835925581932,0.41996599712352,-0.23119058593783703,-0.9321212525894954,-0.6482124596363346,0.2729488123860514,-0.2873131733416018,-0.6418770888128668,0.19352023728659085,-0.07273513696500625
19,0.3223122335676864,-2.499224946050103,7.247511726469519,0.47934029527722183,2.491199513987524,-4.338086212973646,-2.9236960861972867,0.8384797084662383,4.026528218692774,-1.204965103591736,-2.976919869519476,3.9020805442856386,2.8050974264706676,0.36751728965130365,5.200805952866675,-1.5150411981645844,1.1121805179654574,-1.279124501453938,-1.4457668247667925,2.6670854231574417,1.4650387575757642,-2.5773435718227526,1.2758694075302486,1.8543110068869026,-0.6418557592698985,-2.30644658161297,-1.859298227187598,0.06698162804635546,0.043428754620201855,-2.8331534352559173,-3.7233150490685847,0.811117567191076,-1.195115819156433,-0.14413342156898115,-0.1961267896647683,-0.502816525522511,1.1317575214885849,0.43125822319198137,0.6694493980244304,-0.7323206846328775,-0.5623344338305735,-0.33299778854459217,-0.9934647771495221,-1.1858224251576193,0.015952971678212347,0.2812769407372545,1.1421676339716904,-0.5141759356424851,0.5427189991422307,0.5636377901411657,0.1895408295142179,-0.23389324498088973,-0.32539685499305837,-1.2875555819874338,0.20940205377428275,1.076756315870531,-0.3484439135490945,1.0683614038691274,-0.40540613341325815,-0.7480902479064213
20,-4.991633135747289,0.6686202757480035,3.8541646496269752,7.211168762025549,-2.573366271338473,3.358947013254982,3.7037033964710346,3.1803322789190194,-0.2101880552249394,2.0421477383188678,-0.33731506594606453,0.5365687845253087,-2.80972168093761,-3.128299297821995,-1.6074232995733648,3.159338203894723,1.4748934076888311,0.22602211972624336,-0.10995406342892151,-0.5897676205349633,0.330576320892518,-1.132457375801307,-0.8043114401742382,4.744361264084608,-0.26115775814790254,-0.7998030582768513,-0.6872150370619031,1.019612844534287,0.3292492414871608,-2.6695450873224265,2.0557827934934636,-1.0029634367373728,-0.3634033831203032,-0.5647094502477042,0.9911455583709055,1.4931601352099881,-0.6360354787305318,0.566588747447641,0.2879651216343736,-1.1298636870071557,1.9159691106353685,0.16028050987887105,-0.42934764980962803,0.5523881047543708,1.6454418909091946,-0.1331275278269811,0.8183391342848308,0.4474704073440261,3.125503348121284,-0.4374788171259465,-0.23756402346950026,0.38000875408913165,0.7666790645305386,0.11980139297818333,0.15926991706465637,-1.7536091466144161,-0.7366336870972434,-0.24507446585265139,0.6605009372211758,0.12885233391986595
21,-9.339257234626297,-2.367417910697273,-0.8218278525399669,-4.1489518657244995,1.2857968455754387,0.34561472670936366,-2.626191152096887,-0.60978727875229,1.5165946346939905,-2.539311016690065,-0.3704551174895771,1.518938041167417,2.1908891368407377,1.3808191992440795,-3.154070837761476,0.5657047942709165,-2.0749714729818995,0.027805630754041986,-0.6074320836784752,2.236889399662657,-0.7901082327841246,2.6114398263599172,-1.959992776047893,-0.3404514934189007,-0.2725293502525472,1.632869462271452,1.5663244387133402,1.6231934957066494,-0.7724613052025273,2.264379747719095,-1.087202166710253,-1.6804000440916358,-0.7360081537448024,-1.1699728685264583,0.9015356206963411,-4.776295802686749,0.2909284328554721,0.6944644918444275,0.856239883153096,-1.0839643745427558,-2.050076917392838,0.14409941227816295,2.6750763660487276,1.1881097499437718,0.6746106568696589,1.3139074034042932,3.0610719199165795,-2.038892261055512,0.45192833571568114,-1.3930632485109689,1.421268453141745,0.3823715565482866,-0.6370665045514328,-1.9707332547089236,-0.09807152182866712,1.2843593790909837,-0.06279187441226049,0.09672235780472059,-0.2452649602809703,0.16209881901782217
22,-8.971903547843066,-2.0387857504507405,-0.8627732173052748,0.1450106075837998,0.26282693974805516,-0.822852264369359,2.8959505842179345,-0.4584656265297948,4.1335893456296855,2.2553125500934272,1.551571655237408,-3.6968700592876504,1.955575733143,-1.2097387781409787,1.5145208019621057,-1.9015657268784016,-1.4946660269018759,-0.09837396066871389,0.05463600290037384,-0.8027021447928291,3.766518905287201,1.9192629724805887,2.78748221949797,-3.205500221385337,3.3005893301916953,0.6372359737907815,-1.2260774292452776,0.4422448659355906,-0.08275032105489105,-0.6587623578079502,1.0254777537687776,-2.21750245694787,-0.5029126447804327,0.05538150141149613,-1.5949498658688468,0.5714945905200342,0.13049638575626105,0.4393929527576845,-0.21478844297688487,0.3308913068135873,-0.2918212049929923,-2.6480972036169876,1.514947786484906,-0.8875074729173988,0.8942474506170864,1.7201984899893452,0.7578494058200774,-0.5166631976538527,0.39960430711226114,0.3842967385739718,-0.35999978039073505,0.263858561720659,-0.7623123501144754,1.117369617011287,0.2767393950472756,-0.5253298041415034,-0.07585685497469247,0.061776423569819605,-0.9492693532257654,-0.11027979412333974
23,-0.1959599627395723,-5.462571540064266,-0.799888342958134,-7.435261878971887,-0.46245521934220174,-2.3318847565447474,-4.778813973940411,5.73476935227465,3.404375453979827,-3.6122268411541487,-3.4868566664937632,-7.089226771064354,-1.2289533449984682,0.7465373043771779,2.891188120641632,3.761006308841564,-0.18152853315355882,1.5555747201284906,3.0792762144009527,3.536006731683398,0.8702816367363431,0.677111827017682,0.5069312392249553,-0.612778434295468,-2.1373083015182477,0.5353352331856048,1.4083054392046443,2.1175760190780943,-0.707175259771275,1.1877916464783713,0.5814902797813631,-1.127003782275975,2.9098646220069306,4.117896037590926,0.3809089212574871,0.12981324289628124,1.0005964093538549,1.867460928985243,-1.3716418856994776,-0.04190169029608316,-0.40871880816491346,-0.9967833051081134,-0.7723272875343308,-0.9278467361808168,0.6531803818487204,0.27950266418842723,-1.7928326790178113,-0.3584920947517454,0.7264262582799624,1.4224793169223633,1.6582383760565447,0.02370952040903635,-1.3611823553429332,-1.7035257445719556,0.07110926787342232,-0.22655375125722937,1.0222552593020355,-1.115982136380986,1.3538305035687173,-2.232889162673235
24,-6.529589942916437,-1.364189208977116,-0.0893695853485878,-1.1114045736697302,5.8122359819617095,1.0181186121947419,0.4514081010932013,-2.8858203227322896,-1.10568130314064,4.022102524697541,-1.62558527340832,-0.39814836772224094,2.445333173013546,0.3283263172697086,1.2005237550771792,0.2578948875178602,2.5275725602173638,0.4505714853956019,-1.4019560352308762,0.6538216450581616,-2.0593008940148065,0.9726300007748124,4.0766217364217034,-0.47860027444045905,0.3084819059124797,1.7608448405524222,-0.7261531839561939,-3.6375176694975386,-0.592902485775488,-0.6676141655557524,-0.9694477565558594,-2.906962802836174,-2.6060624602365876,3.0002189320627726,-1.8145614239434278,-2.1727371957666097,1.2702190523585744,1.1300005635551076,0.29110330855282546,0.11017049098983149,-1.3258948196259552,-0.183237086518653,-1.8860614862200367,-1.4174534797176468,-1.5605144387825032,1.8943967337079468,2.29604431838652,0.014798852892396908,-1.1512325806945087,0.948564676443376,-0.42259050695592226,-0.14236270542560187,3.9732531658214096,-1.9712766263175159,-0.8519377102808098,-1.1250975907889653,-0.3727488423025212,0.009967357948193332,1.839890024792478,0.8451675170202592
